,County,YYYYWW,Population,Pop Density
5025,Chiayi county,2019_17,505034.99999999994,265.59999999999997
5026,Chiayi county,2019_18,505081.49357929965,265.6249964710311
5027,Chiayi county,2019_19,505127.9914388035,265.64999529456054
5028,Chiayi county,2019_20,505174.49357890553,265.6749964708098
5029,Chiayi county,2019_21,505220.9999999998,265.70000000000016
5030,Chiayi county,2019_22,505267.5107024806,265.72500588235323
5031,Pingtung,2012_01,863945.7182334533,311.2499879492258
5032,Pingtung,2012_02,863810.4576468151,311.1999839331616
5033,Pingtung,2012_03,863675.2182367691,311.14998795051656
5034,Pingtung,2012_04,863540.0,311.1000000000001
5035,Pingtung,2012_05,863391.461679072,311.04998794147565
5036,Pingtung,2012_06,863242.9489083592,310.99998392282913
5037,Pingtung,2012_07,863094.4616834664,310.949987942768
5038,Pingtung,2012_08,862946.0,310.8999999999999
5039,Pingtung,2012_09,862800.2130600788,310.8499879337155
5040,Pingtung,2012_10,862654.4507495455,310.7999839124834
5041,Pingtung,2012_11,862508.7130642394,310.74998793500953
5042,Pingtung,2012_12,862363.0000000001,310.69999999999993
5043,Pingtung,2012_13,862217.3115526681,310.6500201061608
5044,Pingtung,2012_14,862254.2294227425,310.6499879259455
5045,Pingtung,2012_15,862145.4725648102,310.5999839021245
5046,Pingtung,2012_16,862036.7294244728,310.54998792724126
5047,Pingtung,2012_17,861927.9999999999,310.50000000000006
5048,Pingtung,2012_18,861789.2164842131,310.4499879181654
5049,Pingtung,2012_19,861650.4553146828,310.39998389175213
5050,Pingtung,2012_20,861511.7164878111,310.34998791946276
5051,Pingtung,2012_21,861373.0000000002,310.3
5052,Pingtung,2012_22,861219.4589514899,310.2499879103753
5053,Pingtung,2012_23,861065.9452719055,310.19998388136645
5054,Pingtung,2012_24,860912.458956368,310.1499879116743
5055,Pingtung,2012_25,860759.0000000001,310.09999999999997
5056,Pingtung,2012_26,860605.5683979248,310.0500201450447
5057,Pingtung,2012_27,860580.1942926762,310.0499879025751
5058,Pingtung,2012_28,860401.4257287119,309.9999838709673
5059,Pingtung,2012_29,860222.6943003911,309.9499879038758
5060,Pingtung,2012_30,860044.0,309.8999999999999
5061,Pingtung,2012_31,859888.7079450827,309.8249727580903
5062,Pingtung,2012_32,859733.4439301521,309.7499636803853
5063,Pingtung,2012_33,859578.2079501451,309.67497276248736
5064,Pingtung,2012_34,859423.0,309.6000000000001
5065,Pingtung,2012_35,859333.7360938794,309.5749969713286
5066,Pingtung,2012_36,859244.4814591479,309.54999596188014
5067,Pingtung,2012_37,859155.2360948424,309.5249969714916
5068,Pingtung,2012_38,859066.0,309.5
5069,Pingtung,2012_39,858976.7731736581,309.4750050472422
5070,Pingtung,2012_40,858984.2383282306,309.47499697034976
5071,Pingtung,2012_41,858902.4844381346,309.44999596057517
5072,Pingtung,2012_42,858820.7383289712,309.42499697051295
5073,Pingtung,2012_43,858738.9999999999,309.3999999999999
5074,Pingtung,2012_44,858664.4903031529,309.3749969693704
5075,Pingtung,2012_45,858589.9870712445,309.3499959592694
5076,Pingtung,2012_46,858515.4903037138,309.3249969695337
5077,Pingtung,2012_47,858440.9999999998,309.29999999999995
5078,Pingtung,2012_48,858315.4724693516,309.2499878712735
5079,Pingtung,2012_49,858189.9632942581,309.1999838292363
5080,Pingtung,2012_50,858064.4724720356,309.14998787258094
5081,Pingtung,2012_51,857939.0000000001,309.09999999999997
5082,Pingtung,2012_52,857813.5458754686,309.0500202101863
5083,Pingtung,2013_01,857846.4850366929,309.07499696642844
5084,Pingtung,2013_02,857753.980049641,309.049995955347
5085,Pingtung,2013_03,857661.4850377686,309.024996966592
5086,Pingtung,2013_04,857569.0,308.99999999999994
5087,Pingtung,2013_05,857430.9666770479,308.94998785949355
5088,Pingtung,2013_06,857292.9555717811,308.89998381353143
5089,Pingtung,2013_07,857154.9666806237,308.8499878608036
5090,Pingtung,2013_08,857017.0,308.8
5091,Pingtung,2013_09,856893.2231874206,308.7499878516276
5092,Pingtung,2013_10,856769.4642516152,308.69998380304463
5093,Pingtung,2013_11,856645.7231900021,308.6499878529393
5094,Pingtung,2013_12,856521.9999999998,308.6000000000001
5095,Pingtung,2013_13,856398.294679027,308.5500202429155
5096,Pingtung,2013_14,856324.6818257745,308.52497264326666
5097,Pingtung,2013_15,856127.4091080135,308.4499635273118
5098,Pingtung,2013_16,855930.1818362452,308.3749726477008
5099,Pingtung,2013_17,855733.0,308.3
5100,Pingtung,2013_18,855635.9835027583,308.2749969585552
5101,Pingtung,2013_19,855538.9780045091,308.2499959448499
5102,Pingtung,2013_20,855441.9835040051,308.22499695871966
5103,Pingtung,2013_21,855344.9999999998,308.2
5104,Pingtung,2013_22,855205.9661043272,308.1499878279683
5105,Pingtung,2013_23,855066.9548082185,308.0999837715023
5106,Pingtung,2013_24,854927.9661080005,308.04998782928516
5107,Pingtung,2013_25,854789.0,308.0
5108,Pingtung,2013_26,854650.0564805451,307.95002028233046
5109,Pingtung,2013_27,854648.2152226854,307.94998782006144
5110,Pingtung,2013_28,854507.453632793,307.89998376096094
5111,Pingtung,2013_29,854366.715226504,307.84998782137995
5112,Pingtung,2013_30,854226.0,307.80000000000007
5113,Pingtung,2013_31,854071.2079308808,307.7249725721236
5114,Pingtung,2013_32,853916.4439112295,307.6499634324698
5115,Pingtung,2013_33,853761.7079359631,307.5749725765809
5116,Pingtung,2013_34,853606.9999999999,307.50000000000006
5117,Pingtung,2013_35,853452.3200982589,307.4250456982716
5118,Pingtung,2013_36,853487.7250027828,307.474996950641
5119,Pingtung,2013_37,853368.4666719295,307.4499959342982
5120,Pingtung,2013_38,853249.2250051114,307.4249969508063
5121,Pingtung,2013_39,853130.0000000001,307.4
5122,Pingtung,2013_40,853056.7405642088,307.37499694964885
5123,Pingtung,2013_41,852983.4874193053,307.3499959329754
5124,Pingtung,2013_42,852910.2405647491,307.32499694981425
5125,Pingtung,2013_43,852837.0000000002,307.3
5126,Pingtung,2013_44,852699.2166134027,307.2499877923061
5127,Pingtung,2013_45,852561.4554869344,307.1999837239579
5128,Pingtung,2013_46,852423.7166169988,307.14998779363066
5129,Pingtung,2013_47,852286.0,307.09999999999997
5130,Pingtung,2013_48,852148.305632343,307.05002034174163
5131,Pingtung,2013_49,852157.9711545,307.0499877843528
5132,Pingtung,2013_50,852029.9615412593,306.9999837133546
5133,Pingtung,2013_51,851901.9711573888,306.949987785679
5134,Pingtung,2013_52,851773.9999999998,306.8999999999999
5135,Pingtung,2014_01,851688.4871234107,306.8749969446783
5136,Pingtung,2014_02,851602.9828317888,306.84999592634836
5137,Pingtung,2014_03,851517.4871242726,306.8249969448442
5138,Pingtung,2014_04,851432.0000000001,306.8
5139,Pingtung,2014_05,851355.739755005,306.74998777240336
5140,Pingtung,2014_06,851279.4863404145,306.69998369742376
5141,Pingtung,2014_07,851203.2397556166,306.6499877737322
5142,Pingtung,2014_08,851126.9999999999,306.59999999999997
5143,Pingtung,2014_09,851077.995767983,306.6
5144,Pingtung,2014_10,851028.9943574191,306.6
5145,Pingtung,2014_11,850979.9957681455,306.6
5146,Pingtung,2014_12,850931.0000000001,306.6
5147,Pingtung,2014_13,850882.0070528202,306.6
5148,Pingtung,2014_14,850871.493758317,306.5749969416882
5149,Pingtung,2014_15,850811.99167795,306.54999592236175
5150,Pingtung,2014_16,850752.493758608,306.52499694185445
5151,Pingtung,2014_17,850693.0000000001,306.5
5152,Pingtung,2014_18,850651.4969628655,306.4749969406902
5153,Pingtung,2014_19,850609.9959505531,306.44999592103113
5154,Pingtung,2014_20,850568.4969629642,306.42499694085654
5155,Pingtung,2014_21,850527.0,306.40000000000003
5156,Pingtung,2014_22,850485.5050615616,306.37500509829516
5157,Pingtung,2014_23,850436.7356317088,306.37499693969147
5158,Pingtung,2014_24,850346.4808429561,306.34999591969967
5159,Pingtung,2014_25,850256.2356327253,306.324996939858
5160,Pingtung,2014_26,850165.9999999999,306.30000000000007
5161,Pingtung,2014_27,850072.9847361429,306.2749969386922
5162,Pingtung,2014_28,849979.9796489327,306.24999591836735
5163,Pingtung,2014_29,849886.9847372563,306.2249969388588
5164,Pingtung,2014_30,849794.0000000001,306.20000000000005
5165,Pingtung,2014_31,849676.9758293198,306.14998774843417
5166,Pingtung,2014_32,849559.9677739058,306.09998366546836
5167,Pingtung,2014_33,849442.9758315389,306.04998774976826
5168,Pingtung,2014_34,849326.0,305.99999999999994
5169,Pingtung,2014_35,849209.0402770706,305.95002041482974
5170,Pingtung,2014_36,849272.7449913624,305.97499693569034
5171,Pingtung,2014_37,849219.4933219561,305.94999591436505
5172,Pingtung,2014_38,849166.2449915716,305.9249969358572
5173,Pingtung,2014_39,849112.9999999998,305.9
5174,Pingtung,2014_40,849035.739455768,305.8749969346884
5175,Pingtung,2014_41,848958.4859414506,305.84999591302926
5176,Pingtung,2014_42,848881.2394564077,305.82499693485545
5177,Pingtung,2014_43,848804.0000000001,305.8
5178,Pingtung,2014_44,848582.1630487266,305.72497239263646
5179,Pingtung,2014_45,848360.3840750699,305.64996319319266
5180,Pingtung,2014_46,848138.6630638774,305.57497239715224
5181,Pingtung,2014_47,847917.0000000001,305.50000000000006
5182,Pingtung,2014_48,847695.3948682938,305.42504599722184
5183,Pingtung,2014_49,847726.4357673816,305.42497236551054
5184,Pingtung,2014_50,847535.9143629253,305.3499631570307
5185,Pingtung,2014_51,847345.4357770059,305.27497237003524
5186,Pingtung,2014_52,847154.9999999999,305.2
5187,Pingtung,2014_53,847028.7217679634,305.1499877082761
5188,Pingtung,2015_01,846902.462359155,305.09998361193004
5189,Pingtung,2015_02,846776.221770769,305.0499877096189
5190,Pingtung,2015_03,846649.9999999999,304.99999999999994
5191,Pingtung,2015_04,846523.7970440428,304.95002048173063
5192,Pingtung,2015_05,846432.165944835,304.92497232018206
5193,Pingtung,2015_06,846214.3879360595,304.84996309660266
5194,Pingtung,2015_07,845996.6659592533,304.7749723247216
5195,Pingtung,2015_08,845779.0,304.70000000000005
5196,Pingtung,2015_09,845603.9456599291,304.6499876880982
5197,Pingtung,2015_10,845428.9275515712,304.59998358502907
5198,Pingtung,2015_11,845253.9456674273,304.5499876894454
5199,Pingtung,2015_12,845078.9999999998,304.5
5200,Pingtung,2015_13,844920.4553889341,304.42497227470466
5201,Pingtung,2015_14,844761.9405222989,304.34996303597603
5202,Pingtung,2015_15,844603.4553945139,304.2749722792591
5203,Pingtung,2015_16,844445.0,304.19999999999993
5204,Pingtung,2015_17,844328.9760902462,304.17499691755484
5205,Pingtung,2015_18,844212.9681217885,304.1499958901857
5206,Pingtung,2015_19,844096.9760924364,304.12499691772376
5207,Pingtung,2015_20,843980.9999999998,304.1
5208,Pingtung,2015_21,843865.0398422894,304.07500513684556
5209,Pingtung,2015_22,843866.22658998,304.049987663797
5210,Pingtung,2015_23,843751.4687880549,303.99998355263114
5211,Pingtung,2015_24,843636.7265921023,303.9499876651496
5212,Pingtung,2015_25,843522.0,303.8999999999999
5213,Pingtung,2015_26,843385.4668545307,303.8499876556753
5214,Pingtung,2015_27,843248.9558084254,303.7999835418034
5215,Pingtung,2015_28,843112.4668581074,303.7499876570297
5216,Pingtung,2015_29,842975.9999999999,303.7
5217,Pingtung,2015_30,842838.2162227025,303.6499876475429
5218,Pingtung,2015_31,842700.4549660573,303.59998353096137
5219,Pingtung,2015_32,842562.7162263832,303.54998764889905
5220,Pingtung,2015_33,842424.9999999999,303.5
5221,Pingtung,2015_34,842287.3062832276,303.45002058290834
5222,Pingtung,2015_35,842342.9880247009,303.474996910444
5223,Pingtung,2015_36,842260.9840334528,303.44999588070516
5224,Pingtung,2015_37,842178.9880254782,303.4249969106137
5225,Pingtung,2015_38,842097.0000000001,303.3999999999999
5226,Pingtung,2015_39,841989.9796002201,303.34998763532417
5227,Pingtung,2015_40,841882.9728014459,303.2999835146715
5228,Pingtung,2015_41,841775.9796019486,303.24998763668304
5229,Pingtung,2015_42,841669.0,303.20000000000005
5230,Pingtung,2015_43,841562.0339938721,303.150020603264
5231,Pingtung,2015_44,841564.9807184543,303.1749969073865
5232,Pingtung,2015_45,841460.9742923316,303.1499958766287
5233,Pingtung,2015_46,841356.9807200431,303.1249969075565
5234,Pingtung,2015_47,841253.0,303.1
5235,Pingtung,2015_48,841172.4884427801,303.074996906366
5236,Pingtung,2015_49,841091.984590865,303.04999587526805
5237,Pingtung,2015_50,841011.4884435175,303.0249969065361
5238,Pingtung,2015_51,840931.0,302.99999999999994
5239,Pingtung,2015_52,840800.2194949397,302.9499876189949
5240,Pingtung,2016_01,840669.4593286949,302.8999834929015
5241,Pingtung,2016_02,840538.7194981024,302.8499876203573
5242,Pingtung,2016_03,840408.0000000001,302.8
5243,Pingtung,2016_04,840277.3008312255,302.75002063046753
5244,Pingtung,2016_05,840245.9531373862,302.74998761081406
5245,Pingtung,2016_06,840083.9375205312,302.699983481995
5246,Pingtung,2016_07,839921.9531434104,302.64998761217834
5247,Pingtung,2016_08,839759.9999999999,302.6000000000001
5248,Pingtung,2016_09,839654.7302071964,302.5499876026224
5249,Pingtung,2016_10,839549.473610698,302.4999834710739
5250,Pingtung,2016_11,839444.2302088506,302.4499876039884
5251,Pingtung,2016_12,839339.0,302.3999999999999
5252,Pingtung,2016_13,839254.487236514,302.3749968992034
5253,Pingtung,2016_14,839169.9829825899,302.3499958657185
5254,Pingtung,2016_15,839085.4872373708,302.32499689937436
5255,Pingtung,2016_16,839001.0000000002,302.3
5256,Pingtung,2016_17,838916.5212696212,302.2750051674246
5257,Pingtung,2016_18,838896.730564002,302.2499875903146
5258,Pingtung,2016_19,838792.4740864096,302.19998345466536
5259,Pingtung,2016_20,838688.2305656123,302.1499875916834
5260,Pingtung,2016_21,838584.0,302.1
5261,Pingtung,2016_22,838479.4804609442,302.0749968961236
5262,Pingtung,2016_23,838374.9739490079,302.0499958616123
5263,Pingtung,2016_24,838270.4804625676,302.02499689629485
5264,Pingtung,2016_25,838165.9999999998,302.0
5265,Pingtung,2016_26,838049.4757029274,301.94998757798237
5266,Pingtung,2016_27,837932.9676054046,301.8999834382241
5267,Pingtung,2016_28,837816.4757051794,301.8499875793538
5268,Pingtung,2016_29,837700.0,301.80000000000007
5269,Pingtung,2016_30,837583.540487615,301.7500206987917
5270,Pingtung,2016_31,837536.952403481,301.7499875697472
5271,Pingtung,2016_32,837373.9365420924,301.6999834272452
5272,Pingtung,2016_33,837210.9524096572,301.6499875711205
5273,Pingtung,2016_34,837048.0,301.6
5274,Pingtung,2016_35,836960.7363548784,301.54998756150115
5275,Pingtung,2016_36,836873.4818071368,301.4999834162516
5276,Pingtung,2016_37,836786.2363558267,301.4499875628762
5277,Pingtung,2016_38,836699.0,301.3999999999999
5278,Pingtung,2016_39,836584.976693889,301.3749968889134
5279,Pingtung,2016_40,836470.968926597,301.34999585199927
5280,Pingtung,2016_41,836356.9766960066,301.32499688908547
5281,Pingtung,2016_42,836243.0000000001,301.29999999999995
5282,Pingtung,2016_43,836129.0388364608,301.27500518457066
5283,Pingtung,2016_44,836130.2271898299,301.24998754911155
5284,Pingtung,2016_45,836017.4695878072,301.199983399734
5285,Pingtung,2016_46,835904.7271918808,301.1499875504894
5286,Pingtung,2016_47,835792.0000000001,301.1
5287,Pingtung,2016_48,835696.2335416336,301.07499688581316
5288,Pingtung,2016_49,835600.4780563497,301.04999584786583
5289,Pingtung,2016_50,835504.7335428909,301.02499688598556
5290,Pingtung,2016_51,835409.0,301.00000000000006
5291,Pingtung,2016_52,835313.2774264202,300.97500518973686
5292,Pingtung,2017_01,835258.4593137449,300.94998753669717
5293,Pingtung,2017_02,835107.9457549186,300.8999833831833
5294,Pingtung,2017_03,834957.4593186328,300.8499875380778
5295,Pingtung,2017_04,834807.0,300.80000000000007
5296,Pingtung,2017_05,834652.9573682059,300.7249719334703
5297,Pingtung,2017_06,834498.9431611043,300.64996258107203
5298,Pingtung,2017_07,834344.9573734505,300.57497193813754
5299,Pingtung,2017_08,834191.0000000001,300.50000000000006
5300,Pingtung,2017_09,834043.7109954482,300.44998751595153
5301,Pingtung,2017_10,833896.447996992,300.39998335552553
5302,Pingtung,2017_11,833749.2110000395,300.34998751733673
5303,Pingtung,2017_12,833601.9999999999,300.3
5304,Pingtung,2017_13,833449.9584085065,300.2499875076339
5305,Pingtung,2017_14,833297.944548047,300.19998334443653
5306,Pingtung,2017_15,833145.9584135639,300.1499875090209
5307,Pingtung,2017_16,832994.0,300.09999999999997
5308,Pingtung,2017_17,832842.0693022994,300.05002081598707
5309,Pingtung,2017_18,832867.7212878455,300.0499874993052
5310,Pingtung,2017_19,832741.4617190621,299.9999833333329
5311,Pingtung,2017_20,832615.2212907473,299.9499875006941
5312,Pingtung,2017_21,832488.9999999999,299.90000000000003
5313,Pingtung,2017_22,832398.4852388534,299.8749968733498
5314,Pingtung,2017_23,832307.9803191845,299.8499958312489
5315,Pingtung,2017_24,832217.4852399232,299.82499687352356
5316,Pingtung,2017_25,832126.9999999999,299.79999999999995
5317,Pingtung,2017_26,832002.4720493444,299.7499874867913
5318,Pingtung,2017_27,831877.9627343185,299.69998331664954
5319,Pingtung,2017_28,831753.4720521332,299.649987488183
5320,Pingtung,2017_29,831629.0000000002,299.6000000000001
5321,Pingtung,2017_30,831504.5465751315,299.5500208507095
5322,Pingtung,2017_31,831489.9651373294,299.5499874784348
5323,Pingtung,2017_32,831350.9535190299,299.49998330550875
5324,Pingtung,2017_33,831211.9651412152,299.44998747982834
5325,Pingtung,2017_34,831073.0000000002,299.40000000000003
5326,Pingtung,2017_35,830978.9840477323,299.37499686812725
5327,Pingtung,2017_36,830884.9787311119,299.34999582428594
